# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-27 20:54:52 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0204309906 CONVEYANCE CHAN AT RAMSGATE LN NR GREAT BRIDGE, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0204309906
#            TS   parameter     Description
#        147316       00065     Gage height, feet, Left Culvert, [Left culvert]
#        147318       00010     Temperature, water, degrees Celsius
#        147319       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        147320       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        147321       99234     Count of samples collected by autosampler, number
#        147329       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	147316_00065	147316_00065_cd	147318_00010	147318_00010_cd	147319_00095	147319_00095_cd	147320_63680	147320_63680_cd	147321_99234	147321_99234_cd	147329_00060	147329_00060_cd
USGS	0204309906	2019-04-22 14:40	EDT	0.21	P	19.3	P	226	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 14:45	EDT	0.21	P	19.4	P	226	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-22 14:50	EDT	0.21	P	19.4	P	226	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-22 14:55	EDT	0.22	P	19.4	P	226	P	4.6	P	0	P	0.77	P
USGS	0204309906	2019-04-22 15:00	EDT	0.21	P	19.5	P	227	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 15:05	EDT	0.21	P	19.5	P	227	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 15:10	EDT	0.21	P	19.5	P	227	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 15:15	EDT	0.21	P	19.6	P	227	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-22 15:20	EDT	0.22	P	19.6	P	227	P	2.5	P	0	P	0.77	P
USGS	0204309906	2019-04-22 15:25	EDT	0.22	P	19.6	P	227	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 15:30	EDT	0.21	P	19.6	P	228	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 15:35	EDT	0.21	P	19.7	P	228	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 15:40	EDT	0.22	P	19.7	P	228	P	2.3	P	0	P	0.77	P
USGS	0204309906	2019-04-22 15:45	EDT	0.22	P	19.7	P	228	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 15:50	EDT	0.21	P	19.7	P	228	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 15:55	EDT	0.21	P	19.8	P	228	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:00	EDT	0.21	P	19.8	P	229	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:05	EDT	0.21	P	19.8	P	229	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:10	EDT	0.21	P	19.8	P	229	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:15	EDT	0.21	P	19.8	P	229	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:20	EDT	0.22	P	19.9	P	229	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 16:25	EDT	0.22	P	19.9	P	230	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-22 16:30	EDT	0.22	P	19.9	P	230	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-22 16:35	EDT	0.21	P	19.9	P	230	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:40	EDT	0.21	P	20.0	P	230	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:45	EDT	0.22	P	20.0	P	231	P	2.8	P	0	P	0.77	P
USGS	0204309906	2019-04-22 16:50	EDT	0.21	P	20.0	P	231	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-22 16:55	EDT	0.22	P	20.0	P	231	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-22 17:00	EDT	0.21	P	20.0	P	231	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:05	EDT	0.22	P	20.0	P	232	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-22 17:10	EDT	0.22	P	20.0	P	233	P	2.7	P	0	P	0.77	P
USGS	0204309906	2019-04-22 17:15	EDT	0.21	P	20.0	P	234	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:20	EDT	0.21	P	20.0	P	234	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:25	EDT	0.21	P	20.0	P	235	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:30	EDT	0.21	P	20.0	P	235	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:35	EDT	0.21	P	20.0	P	235	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:40	EDT	0.21	P	20.0	P	236	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:45	EDT	0.22	P	20.0	P	237	P	2.6	P	0	P	0.77	P
USGS	0204309906	2019-04-22 17:50	EDT	0.21	P	20.0	P	237	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 17:55	EDT	0.21	P	20.0	P	237	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:00	EDT	0.21	P	20.0	P	238	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:05	EDT	0.22	P	20.0	P	238	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 18:10	EDT	0.21	P	19.9	P	239	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:15	EDT	0.21	P	19.9	P	239	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:20	EDT	0.21	P	19.9	P	240	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:25	EDT	0.21	P	19.9	P	240	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:30	EDT	0.21	P	19.8	P	241	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:35	EDT	0.21	P	19.8	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:40	EDT	0.21	P	19.8	P	242	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:45	EDT	0.21	P	19.8	P	243	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:50	EDT	0.21	P	19.7	P	243	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 18:55	EDT	0.21	P	19.7	P	244	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:00	EDT	0.22	P	19.7	P	244	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 19:05	EDT	0.21	P	19.6	P	245	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:10	EDT	0.21	P	19.6	P	246	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:15	EDT	0.21	P	19.6	P	246	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:20	EDT	0.21	P	19.5	P	247	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:25	EDT	0.21	P	19.5	P	248	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:30	EDT	0.21	P	19.4	P	248	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:35	EDT	0.21	P	19.4	P	249	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:40	EDT	0.21	P	19.4	P	250	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:45	EDT	0.21	P	19.3	P	250	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:50	EDT	0.21	P	19.3	P	251	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 19:55	EDT	0.21	P	19.2	P	251	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-22 20:00	EDT	0.21	P	19.2	P	252	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 20:05	EDT	0.22	P	19.2	P	243	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:10	EDT	0.22	P	19.1	P	241	P	2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:15	EDT	0.22	P	19.1	P	240	P	2.5	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:20	EDT	0.22	P	19.1	P	239	P	4.9	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:25	EDT	0.22	P	19.0	P	239	P	3.9	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:30	EDT	0.22	P	19.0	P	238	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:35	EDT	0.22	P	18.9	P	238	P	3.4	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:40	EDT	0.21	P	18.9	P	238	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-22 20:45	EDT	0.21	P	18.8	P	238	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-22 20:50	EDT	0.22	P	18.8	P	238	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-22 20:55	EDT	0.21	P	18.7	P	238	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:00	EDT	0.22	P	18.7	P	239	P	3.3	P	0	P	0.77	P
USGS	0204309906	2019-04-22 21:05	EDT	0.21	P	18.6	P	239	P	5.2	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:10	EDT	0.21	P	18.6	P	239	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:15	EDT	0.21	P	18.6	P	239	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:20	EDT	0.22	P	18.5	P	240	P	3.8	P	0	P	0.77	P
USGS	0204309906	2019-04-22 21:25	EDT	0.21	P	18.5	P	240	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:30	EDT	0.21	P	18.4	P	241	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:35	EDT	0.22	P	18.4	P	242	P	2.9	P	0	P	0.77	P
USGS	0204309906	2019-04-22 21:40	EDT	0.21	P	18.3	P	243	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:45	EDT	0.21	P	18.3	P	244	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:50	EDT	0.21	P	18.2	P	245	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-22 21:55	EDT	0.21	P	18.2	P	246	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:00	EDT	0.21	P	18.2	P	247	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:05	EDT	0.21	P	18.1	P	248	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:10	EDT	0.21	P	18.1	P	249	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:15	EDT	0.21	P	18.1	P	250	P			0	P	0.68	P
USGS	0204309906	2019-04-22 22:20	EDT	0.21	P	18.0	P	250	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:25	EDT	0.21	P	18.0	P	251	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:30	EDT	0.21	P			252	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:35	EDT	0.21	P			252	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:40	EDT	0.21	P			253	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:45	EDT	0.21	P			253	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:50	EDT	0.21	P			254	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-22 22:55	EDT	0.21	P			254	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:00	EDT	0.21	P			254	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:05	EDT	0.21	P			251	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:10	EDT	0.21	P			250	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:15	EDT	0.21	P			249	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:20	EDT	0.21	P			248	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:25	EDT	0.21	P			247	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:30	EDT	0.21	P	17.6	P	246	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:35	EDT	0.21	P	17.5	P	246	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:40	EDT	0.21	P	17.5	P	245	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:45	EDT	0.21	P	17.5	P	245	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:50	EDT	0.21	P	17.4	P	244	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-22 23:55	EDT	0.21	P	17.4	P	244	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 00:00	EDT	0.21	P	17.4	P	243	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 00:05	EDT	0.21	P	17.4	P	243	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 00:10	EDT	0.21	P	17.3	P	243	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 00:15	EDT	0.21	P	17.3	P	242	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 00:20	EDT	0.21	P	17.3	P	242	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 00:25	EDT	0.21	P	17.2	P	242	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 00:30	EDT			17.2	P	241	P	2.5	P	0	P		
USGS	0204309906	2019-04-23 00:35	EDT			17.2	P	241	P	2.8	P	0	P		
USGS	0204309906	2019-04-23 00:40	EDT			17.2	P	241	P	2.9	P	0	P		
USGS	0204309906	2019-04-23 00:45	EDT			17.1	P	241	P	2.8	P	0	P		
USGS	0204309906	2019-04-23 00:50	EDT			17.1	P	240	P	2.8	P	0	P		
USGS	0204309906	2019-04-23 00:55	EDT			17.1	P	240	P	2.9	P	0	P		
USGS	0204309906	2019-04-23 01:00	EDT			17.0	P	240	P	3.0	P	0	P		
USGS	0204309906	2019-04-23 01:05	EDT			17.0	P	240	P	3.6	P	0	P		
USGS	0204309906	2019-04-23 01:10	EDT			17.0	P	239	P	3.2	P	0	P		
USGS	0204309906	2019-04-23 01:15	EDT			17.0	P	239	P	2.8	P	0	P		
USGS	0204309906	2019-04-23 01:20	EDT			17.0	P	239	P	2.7	P	0	P		
USGS	0204309906	2019-04-23 01:25	EDT			16.9	P	239	P	2.8	P	0	P		
USGS	0204309906	2019-04-23 01:30	EDT	0.21	P	16.9	P	239	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 01:35	EDT	0.21	P	16.9	P	239	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 01:40	EDT	0.21	P	16.9	P	239	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 01:45	EDT	0.21	P	16.8	P	239	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 01:50	EDT	0.21	P	16.8	P	239	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 01:55	EDT	0.21	P	16.8	P	238	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:00	EDT	0.21	P	16.8	P	238	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:05	EDT	0.21	P	16.8	P	238	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:10	EDT	0.21	P	16.7	P	238	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:15	EDT	0.21	P	16.7	P	238	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:20	EDT	0.21	P	16.7	P	238	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:25	EDT	0.21	P	16.7	P	238	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:30	EDT	0.21	P	16.6	P	238	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:35	EDT	0.21	P	16.6	P	239	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:40	EDT	0.21	P	16.6	P	239	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:45	EDT	0.21	P	16.6	P	240	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:50	EDT	0.21	P	16.6	P	240	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 02:55	EDT	0.22	P	16.6	P	240	P	2.2	P	0	P	0.77	P
USGS	0204309906	2019-04-23 03:00	EDT	0.21	P	16.5	P	241	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:05	EDT	0.21	P	16.5	P	241	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:10	EDT	0.21	P	16.5	P	242	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:15	EDT	0.21	P	16.5	P	242	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:20	EDT	0.21	P	16.4	P	243	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:25	EDT	0.21	P	16.4	P	243	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:30	EDT	0.21	P	16.4	P			2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:35	EDT	0.22	P	16.4	P			2.4	P	0	P	0.77	P
USGS	0204309906	2019-04-23 03:40	EDT	0.21	P	16.4	P			2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:45	EDT	0.21	P	16.4	P			2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:50	EDT	0.21	P	16.4	P			2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 03:55	EDT	0.21	P	16.3	P			2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:00	EDT	0.21	P	16.3	P			2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:05	EDT	0.21	P	16.3	P			2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:10	EDT	0.21	P	16.3	P			2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:15	EDT	0.21	P	16.3	P			2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:20	EDT	0.21	P	16.2	P			2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:25	EDT	0.21	P	16.2	P			2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:30	EDT	0.21	P	16.2	P	247	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:35	EDT	0.21	P	16.2	P	247	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:40	EDT	0.21	P	16.2	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:45	EDT	0.21	P	16.2	P	248	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:50	EDT	0.21	P	16.2	P	248	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 04:55	EDT	0.21	P	16.1	P	249	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:00	EDT	0.21	P	16.1	P	249	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:05	EDT	0.21	P	16.1	P	246	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:10	EDT	0.21	P	16.1	P	246	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:15	EDT	0.21	P	16.1	P	246	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:20	EDT	0.21	P	16.1	P	246	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:25	EDT	0.21	P	16.1	P	246	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:30	EDT	0.21	P	16.1	P	247	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:35	EDT	0.21	P	16.0	P	247	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:40	EDT	0.21	P	16.0	P	247	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:45	EDT	0.21	P	16.0	P	247	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:50	EDT	0.21	P	16.0	P	247	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 05:55	EDT	0.21	P	16.0	P	248	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:00	EDT	0.21	P	16.0	P	248	P	5.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:05	EDT	0.21	P	16.0	P	249	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:10	EDT	0.21	P	16.0	P	249	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:15	EDT	0.21	P	16.0	P	249	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:20	EDT	0.21	P	15.9	P	250	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:25	EDT	0.21	P	15.9	P	250	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:30	EDT	0.21	P	15.9	P	251	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:35	EDT	0.21	P	15.9	P	251	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:40	EDT	0.21	P	15.9	P	251	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:45	EDT	0.21	P	15.9	P	251	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:50	EDT	0.21	P	15.9	P	252	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 06:55	EDT	0.21	P	15.8	P	252	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:00	EDT	0.21	P	15.8	P	252	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:05	EDT	0.21	P	15.8	P	252	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:10	EDT	0.21	P	15.8	P	252	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:15	EDT	0.21	P	15.8	P	253	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:20	EDT	0.21	P	15.8	P	253	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:25	EDT	0.21	P	15.8	P	253	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:30	EDT	0.21	P	15.8	P	253	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:35	EDT	0.21	P	15.8	P	253	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:40	EDT	0.21	P	15.8	P	253	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:45	EDT	0.21	P	15.8	P	254	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:50	EDT	0.21	P	15.8	P	254	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 07:55	EDT	0.21	P	15.8	P	254	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:00	EDT	0.21	P	15.8	P	254	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:05	EDT	0.21	P	15.8	P	251	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:10	EDT	0.21	P	15.8	P	251	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:15	EDT	0.21	P	15.8	P	250	P	1.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:20	EDT	0.21	P	15.8	P	250	P	1.9	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:25	EDT	0.21	P	15.8	P	249	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:30	EDT	0.21	P	15.9	P	249	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:35	EDT	0.21	P	15.9	P	249	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:40	EDT	0.21	P	15.9	P	249	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:45	EDT	0.21	P	15.9	P	248	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:50	EDT	0.21	P	15.9	P	248	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 08:55	EDT	0.21	P	16.0	P	248	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:00	EDT	0.21	P	16.0	P	248	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:05	EDT	0.21	P	16.0	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:10	EDT	0.21	P	16.0	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:15	EDT	0.21	P	16.0	P	248	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:20	EDT	0.21	P	16.1	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:25	EDT	0.21	P	16.1	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:30	EDT	0.21	P	16.1	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:35	EDT	0.21	P	16.2	P	248	P	2.0	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:40	EDT	0.21	P	16.2	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:45	EDT	0.21	P	16.2	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:50	EDT	0.21	P	16.3	P	248	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-23 09:55	EDT	0.21	P	16.3	P	248	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:00	EDT	0.21	P	16.3	P	248	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:05	EDT	0.21	P	16.4	P	248	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:10	EDT	0.21	P	16.4	P	248	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:15	EDT	0.21	P	16.4	P	248	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:20	EDT	0.21	P	16.5	P	249	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:25	EDT	0.21	P	16.6	P	249	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:30	EDT	0.21	P	16.6	P	249	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-23 10:35	EDT	0.21	P	16.7	P	249	P	2.5	P	0	P	0.68	P
